Source.Name;conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;clean_text
kurikulum_2013_11.csv;1.85302e+18;Sun Nov 03 15:35:06 +0000 2024;0.0;@tamerlane9470 dari mana datanya????;1.8531e+18;;tamerlane9470;in;;0.0;0.0;0.0;https://x.com/undefined/status/1853098584620831206;1.51498e+18;;mana data
kurikulum_2013_11.csv;1.85302e+18;Mon Nov 04 02:25:33 +0000 2024;0.0;"@tamerlane9470 The root cause is low IQ which started a long time ago hehehe. We can fix it using eugenics -&gt; politically impossible hehe.";1.85326e+18;;tamerlane9470;en;;0.0;0.0;0.0;https://x.com/undefined/status/1853262279011340357;1.12524e+18;;the root cause is low iq which started a long time ago hehehe we can fix it using eugenics gt politically impossible
kurikulum_2013_11.csv;1.85302e+18;Mon Nov 04 03:08:25 +0000 2024;0.0;@tamerlane9470 Banyak orang yg nyalahin Nadiem Muhadjir dan jg Anies atas bobroknya pendidikan Indonesia saat ini Pdhl kan yg memulai semua ini adalah VOC waktu berdagang ke nusantara;1.85327e+18;;tamerlane9470;in;;0.0;0.0;0.0;https://x.com/undefined/status/1853273066887163976;1.46966e+18;;banyak orang nyalahin nadiem muhadjir anies atas bobrok didik indonesia saat pdhl mulai semua voc waktu dagang nusantara
kurikulum_2013_11.csv;1.85302e+18;Mon Nov 04 06:56:02 +0000 2024;0.0;@tamerlane9470 Hah? I have juniors that are from generations whose that curriculum implemented for. They are just amazing juniors. Kalo pas di SMAnya clueless ya berarti di SMPnya bermasalah. Kalo pas di SMPnya clueless ya berarti di SDnya bermasalah. Ya 2 menteri terakhir lah yg salah.;1.85333e+18;;tamerlane9470;in;;0.0;0.0;0.0;https://x.com/undefined/status/1853330347884163414;1.51265e+18;;hah i have juniors that are from generations whose that curriculum implemented for they are just amazing juniors kalo pas smanya clueless arti smpnya masalah kalo pas smpnya clueless arti sdnya masalah menteri akhir salah
kurikulum_2013_11.csv;1.85302e+18;Mon Nov 04 08:48:47 +0000 2024;0.0;@tamerlane9470 Yg dulu dikritik gagal jalanin UN terus disuruh mundur giliran diinterview wartawan di tv ditanya soal mundur malah cengengesan mundur ini sudah mundur .Itu bukan si?;1.85336e+18;;tamerlane9470;in;;0.0;0.0;0.0;https://x.com/undefined/status/1853358719733772651;2188298173.0;;dulu kritik gagal jalanin un terus suruh mundur gilir diinterview wartawan tv tanya soal mundur malah cengengesan mundur mundur bukan
kurikulum_2013_2.csv;1.853e+18;Sun Nov 03 10:52:58 +0000 2024;38.0;@berkunjung Mending hapus sebelum lu makin keliatan bloonnya K13 itu produk M. Nuh Anies dateng kaji ulang dan bikin permendikbud agar K13 dihentikan dan kembali ke KTSP tapi keburu direshuffle jadi M. Effendy alhamdulillah terbukti betul gw pinter dan lu yang paok ;1.85303e+18;;berkunjung;in;;1.0;4.0;0.0;https://x.com/undefined/status/1853027585493803425;289838263.0;;mending hapus belum kamu makin liat bloonnya k produk m nuh anies dateng kaji ulang bikin permendikbud agar k henti kembali ktsp tapi keburu direshuffle m effendy alhamdulillah bukti betul gw pinter kamu paok
kurikulum_2013_2.csv;1.853e+18;Sun Nov 03 10:19:20 +0000 2024;5.0;@berkunjung M Nuh;1.85302e+18;;berkunjung;in;;0.0;1.0;0.0;https://x.com/undefined/status/1853019120142615033;546025427.0;;m nuh
kurikulum_2013_2.csv;1.853e+18;Sun Nov 03 11:56:57 +0000 2024;1.0;@berkunjung Produk m. Nuh;1.85304e+18;;berkunjung;in;;0.0;1.0;0.0;https://x.com/undefined/status/1853043686738887000;566371512.0;;produk m nuh
kurikulum_2013_2.csv;1.853e+18;Sun Nov 03 09:01:29 +0000 2024;0.0;@berkunjung tolongg anak abah pinternya kebangetaaan;1.853e+18;;berkunjung;in;;0.0;0.0;0.0;https://x.com/undefined/status/1852999529827827877;1.60185e+18;;tolongg anak abah pinternya banget
kurikulum_2013_3.csv;3.02387e+17;Fri Feb 15 12:22:28 +0000 2013;0.0;harus beLajar Lagi deh RT @detikcom ICW dkk: Banyak Guru Tidak Siap Kurikulum 2013 akan Gagal http://t.co/xrVo4kSJ;3.02392e+17;;detikcom;in;;0.0;0.0;0.0;https://x.com/undefined/status/302392432241295360;382989997.0;;harus ajar icw banyak guru siap kurikulum gagal
kurikulum_2013_3.csv;3.02387e+17;Fri Feb 15 12:25:34 +0000 2013;0.0;siap tidak siap harus siap. RT @detikcom ICW dkk: Banyak Guru Tidak Siap Kurikulum 2013 akan Gagal http://t.co/08p9J1XC;3.02393e+17;;detikcom;in;;0.0;0.0;0.0;https://x.com/undefined/status/302393211064811520;255445635.0;;siap siap harus siap icw banyak guru siap kurikulum gagal
kurikulum_2013_3.csv;3.02387e+17;Fri Feb 15 19:52:48 +0000 2013;0.0;@detikcom Ini proyek gede harus direalisasikan ! Agar fee bisa didapat. Soal gagal urusan guru dan siswa ! Paham !;3.02506e+17;;detikcom;in;;0.0;0.0;0.0;https://x.com/undefined/status/302505763455262720;547929759.0;;proyek gede harus realisasi agar fee bisa dapat soal gagal urus guru siswa paham
kurikulum_2013_5.csv;;;;;;;;;;;;;;;;
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 13:31:10 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan kemarin K13 blm siap tp dipaksakan untk dilaksanakan. skrang dah jalan d hentikan. kasihan siswa buat coba2;5.40861e+17;;Kemdikdasmen;in;;0.0;1.0;3.0;https://x.com/undefined/status/540860935108177921;117495229.0;;kemarin k siap tapi paksa untk laksana skrang jalan d henti kasihan siswa buat coba
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 12:05:12 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan Lalu Buku pendamping yg sdh dibeli Sekolah utk th ajaran sd Jun 2015 bagaimana ?;5.40839e+17;;Kemdikdasmen;in;;0.0;0.0;2.0;https://x.com/undefined/status/540839303635402752;99922113.0;;lalu buku damping beli sekolah utk th ajar sd jun bagaimana
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 07:04:30 +0000 2014;1.0;@kemdikbud_ri @aniesbaswedan seperti nya ijasah paket c tidak ada guna nya sama selali.. :( nasib orang ga punya :(;5.41126e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541126016953884672;2303912976.0;;seperti ijasah paket c ada guna sama lali nasib orang punya
kurikulum_2013_6.csv;5.40838e+17;Mon Dec 08 07:56:47 +0000 2014;1.0;@kemdikbud_ri @aniesbaswedan : pak menteri ini blum 2 bln pemerintahan baru lho?;5.41864e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541863949030162433;78216313.0;;pak menteri blum bln perintah baru lho
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 23:09:56 +0000 2014;0.0;@Kemdikbud_RI @PDI_Perjuangan @aniesbaswedan salut Anies;5.41007e+17;;Kemdikdasmen;en;;0.0;0.0;0.0;https://x.com/undefined/status/541006586194309120;2427107240.0;;salut anies
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 23:26:31 +0000 2014;0.0;@Kemdikbud_RI mohon dipertimbangkan lagi utk kurikulum 2013 trsbt krn bukan hanya siswa saja yg bingung tentang materi kurikulum tersebut;5.41011e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541010761770733568;269615503.0;;mohon timbang utk kurikulum trsbt krn bukan hanya siswa bingung tentang materi kurikulum sebut
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 23:28:54 +0000 2014;0.0;"@Kemdikbud_RI untuk penerapan materi mungkin siswa sd yang baru menginjakkan kaki dibangku sekolah msih bingung &amp; perlu bimbingan lebih";5.41011e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541011360356646912;269615503.0;;terap materi mungkin siswa sd baru injak kaki bang sekolah msih bingung amp perlu bimbing lebih
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 23:39:28 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan trs dana milyaran itu sia2 dong ?;5.41014e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541014017938976770;71902090.0;;trs dana milyaran sia
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 23:45:34 +0000 2014;0.0;@Kemdikbud_RI @MuhamadIqbal_15 @aniesbaswedan cakep;5.41016e+17;;Kemdikdasmen;en;;0.0;0.0;0.0;https://x.com/undefined/status/541015556665524224;1332782634.0;;cakep
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 01:02:10 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan bukannya tdk mau ada perubahan. Tp segala sesuatunya hrs direncanakan dg matang. Jgn trburu2.;5.41035e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541034831883145218;1651524246.0;;bukan mau ada ubah tapi segala sesuatu hrs rencana matang jgn trburu
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 01:02:51 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan Gagal dlm perencanaan sama saja merencanakan kegagalan.;5.41035e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541035001706344448;1651524246.0;;gagal dlm rencana sama rencana gagal
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 01:11:35 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan K13 semakin cepat dihentikan semakin baik jika ada yg brkata sayang K13 sdh menelan biaya trilyunan waktu dll;5.41037e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541037201274834944;2498977927.0;;k makin cepat henti makin baik jika ada brkata sayang k tel biaya trilyunan waktu dll
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 01:13:30 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan jwbnya: sayang mana dg siswa ke depan akhrnya guru jg hmpir setiap menit berkubang dg penilaian yg mengada2.;5.41038e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541037682663518208;2498977927.0;;jwbnya sayang mana siswa depan akhrnya guru hmpir tiap menit kubang nilai ada
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 01:14:57 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan trs kpn waktu mengajarnya waktu utk curhat siswa dll. Biarin dana K13 hilang wong itu semacam prog memaksa;5.41038e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541038047500840960;2498977927.0;;trs kpn waktu ajar waktu utk curhat siswa dll biarin dana k hilang wong macam prog paksa
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 01:17:17 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan belum ada evaluasi sosialisasi dan kajian yg dalam dipaksanakan jalan. Terus lanjutkan pak menteri kami dukung;5.41039e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541038634502082560;2498977927.0;;ada evaluasi sosialisasi kaji dalam dipaksanakan jalan terus lanjut pak menteri kami dukung
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 01:19:17 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan Thn pertama hanya sekolah inti yg melaksanakan tahun kedua ada intruksi seluruh sekolah wajib melaksanakan ;5.41039e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541039139664039937;2498977927.0;;thn pertama hanya sekolah inti laksana tahun dua ada intruksi seluruh sekolah wajib laksana
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 01:21:19 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan apakah ini tdk dikatakan mengada2 dan memaksa seolah2 K13 bisa diterima seluruh sklh?;5.4104e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541039652484816897;2498977927.0;;apakah kata ada paksa olah k bisa terima seluruh sklh
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 01:57:05 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan sy mendukung sepenuhnya tp tolong jgn buat anak2 stres dg gonta ganti kurikulum;5.41049e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541048650122547200;2295713558.0;;sy dukung sepenuh tapi tolong jgn buat anak stres gonta ganti kurikulum
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 02:15:54 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan yg udah 2tahun make kur13 dihentikan juga gak? ;5.41053e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541053389165957120;396971339.0;;tahun make kur henti gak
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 13:45:27 +0000 2014;0.0;@Kemdikbud_RI Buku utamax saja blm ada apalagi buku pendamping;5.40865e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/540864530432028674;2572446367.0;;buku utamax ada apalagi buku damping
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 13:49:09 +0000 2014;0.0;Seriusan? YaAllah senengnya:') @Kemdikbud_RI Mendikbud @aniesbaswedan menghentikan jalannya kurikulum 2013 bagi sekolah yg br melaksakan 1 ;5.40865e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/540865460976115713;236741168.0;;serius yaallah neng mendikbud henti jalan kurikulum bagi sekolah br laksa
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 14:12:10 +0000 2014;0.0;@Kemdikbud_RI kenapa ganti kurikulum mendadak. Gimana nasib mahasiswa yg lagi ngambil tema skripsi kurikulum 2013. Ngulang dari awal?;5.40871e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/540871253960056832;225226205.0;;kenapa ganti kurikulum dadak gimana nasib mahasiswa ngambil tema skripsi kurikulum ngulang awal
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 14:13:33 +0000 2014;0.0;@Kemdikbud_RI @Kemdikbud_RI TERIMAKASIH BANYAK PAK @aniesbaswedan ;5.40872e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/540871601185894400;865796348.0;;terimakasih banyak pak
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 14:23:20 +0000 2014;0.0;alhamdulillah RT@Kemdikbud_RI: Mendikbud @aniesbaswedan menghentikan jalannya kurikulum 2013 bagi sekolah yg br melaksakan 1 semester;5.40874e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/540874066131841024;1057846693.0;;alhamdulillah mendikbud henti jalan kurikulum bagi sekolah br laksa semester
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 14:34:48 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan Alhmdulillah semoga K13 dihentikan. Karena ini yg sebenarnya diresahkan siswa pendidik dan ortu;5.40877e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/540876948935688192;2498977927.0;;alhmdulillah moga k henti benar resah siswa didik ortu
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 14:34:52 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan jam pembelajarannya saja yang diubah...krn sekarang jam pembelajarannya terlalu lamaaaa.;5.40877e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/540876966107176960;360425949.0;;jam ajar ubah krn sekarang jam ajar terlalu lama
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 14:38:09 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan semoga menjadi keputusan yg baik jujur saya lebih suka K13 dari pd seblmnya. hanya perlu disempurnakan;5.40878e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/540877793639165952;512465954.0;;moga jadi putus baik jujur saya lebih suka k pd seblmnya hanya perlu sempurna
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 14:44:37 +0000 2014;0.0;@Kemdikbud_RI terimakasih banyak pak @aniesbaswedan ;5.40879e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/540879422317142017;233106991.0;;terimakasih banyak pak
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 14:45:05 +0000 2014;0.0;@Kemdikbud_RI Bagusssss!!;5.4088e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/540879539367194625;1715206128.0;;bagus
kurikulum_2013_6.csv;5.40838e+17;Fri Dec 05 22:16:55 +0000 2014;0.0;@Kemdikbud_RI @PDI_Perjuangan @aniesbaswedan apapun kurikulumnya klo dluar sekolah ga pernah belajar ya sama saja;5.40993e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/540993244289462272;2224954962.0;;apa kurikulum kalau dluar sekolah pernah ajar sama
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 12:58:25 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan UN yg bikin siswa keblinger dg 20 paket kapan dicopot pakk?: );5.41215e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541215082483437568;1353512318.0;;un bikin siswa keblinger paket kapan copot pakk
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 13:05:24 +0000 2014;0.0;@Kemdikbud_RI alasannya kenapa min maaf kurang update :p;5.41217e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541216840685735936;628496884.0;;alas kenapa min maaf kurang update p
kurikulum_2013_6.csv;5.40838e+17;Sat Dec 06 15:38:31 +0000 2014;0.0;@Kemdikbud_RI @aniesbaswedan Pak menteri saya sdh nyaman dgn kurikulum 2013 karena dpt membantu siswa menjadi lebih aktif saya tdk setuju;5.41255e+17;;Kemdikdasmen;in;;0.0;0.0;0.0;https://x.com/undefined/status/541255371461898240;1454030718.0;;pak menteri saya nyaman kurikulum dpt bantu siswa jadi lebih aktif saya tuju
